Date,Nifty Value,,Date,PE Ratio
4/13/2016,7850.45,,4/13/2016,19.453
4/18/2016,7914.7,,4/18/2016,19.6122
4/20/2016,7914.75,,4/20/2016,19.6123
4/21/2016,7912.05,,4/21/2016,19.6056
4/22/2016,7899.3,,4/22/2016,19.574
4/25/2016,7855.05,,4/25/2016,19.4644
4/26/2016,7962.65,,4/26/2016,19.731
4/27/2016,7979.9,,4/27/2016,19.7737
4/28/2016,7847.25,,4/28/2016,19.445
4/29/2016,7849.8,,4/29/2016,19.4514
05-02-2016,7805.9,,05-02-2016,19.3426
05-03-2016,7747,,05-03-2016,19.1966
05-04-2016,7706.55,,05-04-2016,19.0964
05-05-2016,7735.5,,05-05-2016,19.1681
05-06-2016,7733.45,,05-06-2016,19.163
05-09-2016,7866.05,,05-09-2016,19.4916
05-10-2016,7887.8,,05-10-2016,19.5455
05-11-2016,7848.85,,05-11-2016,19.449
05-12-2016,7900.4,,05-12-2016,19.5767
5/13/2016,7814.9,,5/13/2016,19.3649
5/16/2016,7860.75,,5/16/2016,19.4785
5/17/2016,7890.75,,5/17/2016,19.5528
5/18/2016,7870.15,,5/18/2016,19.5018
5/19/2016,7783.4,,5/19/2016,19.2868
5/20/2016,7749.7,,5/20/2016,19.2033
5/23/2016,7731.05,,5/23/2016,19.1571
5/24/2016,7748.85,,5/24/2016,19.2012
5/25/2016,7934.9,,5/25/2016,19.6622
5/26/2016,8069.65,,5/26/2016,19.9961
5/27/2016,8156.65,,5/27/2016,20.2269
5/30/2016,8178.5,,5/30/2016,20.2811
5/31/2016,8160.1,,5/31/2016,20.2354
06-01-2016,8179.95,,06-01-2016,20.2846
06-02-2016,8218.95,,06-02-2016,20.3814
06-03-2016,8220.8,,06-03-2016,20.3859
06-06-2016,8201.05,,06-06-2016,20.337
06-07-2016,8266.45,,06-07-2016,20.4991
06-08-2016,8273.05,,06-08-2016,20.5155
06-09-2016,8203.6,,06-09-2016,20.3433
06-10-2016,8170.05,,06-10-2016,20.2601
6/13/2016,8110.6,,6/13/2016,20.1127
6/14/2016,8108.85,,6/14/2016,20.1083
6/15/2016,8206.6,,6/15/2016,20.3507
6/16/2016,8140.75,,6/16/2016,20.1874
6/17/2016,8170.2,,6/17/2016,20.2605
6/20/2016,8238.5,,6/20/2016,20.4298
6/21/2016,8219.9,,6/21/2016,20.3837
6/22/2016,8203.7,,6/22/2016,20.3435
6/23/2016,8270.45,,6/23/2016,20.5091
6/24/2016,8088.6,,6/24/2016,20.0581
6/27/2016,8094.7,,6/27/2016,20.0732
6/28/2016,8127.85,,6/28/2016,20.1554
6/29/2016,8204,,6/29/2016,20.3443
6/30/2016,8287.75,,6/30/2016,20.6849
07-01-2016,8328.35,,07-01-2016,20.7862
07-04-2016,8370.7,,07-04-2016,20.8919
07-05-2016,8335.95,,07-05-2016,20.8052
07-07-2016,8337.9,,07-07-2016,20.8101
07-08-2016,8323.2,,07-08-2016,20.7734
07-11-2016,8467.9,,07-11-2016,21.1345
07-12-2016,8521.05,,07-12-2016,21.2672
7/13/2016,8519.5,,7/13/2016,21.2633
7/14/2016,8565,,7/14/2016,21.3769
7/15/2016,8541.4,,7/15/2016,21.318
7/18/2016,8508.7,,7/18/2016,21.2364
7/19/2016,8528.55,,7/19/2016,21.2859
7/20/2016,8565.85,,7/20/2016,21.379
7/21/2016,8510.1,,7/21/2016,21.2399
7/22/2016,8541.2,,7/22/2016,21.3175
7/25/2016,8635.65,,7/25/2016,21.5532
7/26/2016,8590.65,,7/26/2016,21.4409
7/27/2016,8615.8,,7/27/2016,21.5037
7/28/2016,8666.3,,7/28/2016,21.6297
7/29/2016,8638.5,,7/29/2016,21.5603
08-01-2016,8636.55,,08-01-2016,21.5555
08-02-2016,8622.9,,08-02-2016,21.5214
08-03-2016,8544.85,,08-03-2016,21.3266
08-04-2016,8551.1,,08-04-2016,21.3422
08-05-2016,8683.15,,08-05-2016,21.6718
08-08-2016,8711.35,,08-08-2016,21.7422
08-09-2016,8678.25,,08-09-2016,21.6595
08-10-2016,8575.3,,08-10-2016,21.4026
08-11-2016,8592.15,,08-11-2016,21.4446
08-12-2016,8672.15,,08-12-2016,21.6443
8/16/2016,8642.55,,8/16/2016,21.5704
8/17/2016,8624.05,,8/17/2016,21.5243
8/18/2016,8673.25,,8/18/2016,21.6471
8/19/2016,8666.9,,8/19/2016,21.6312
8/22/2016,8629.15,,8/22/2016,21.537
8/23/2016,8632.6,,8/23/2016,21.5456
8/24/2016,8650.3,,8/24/2016,21.5898
8/25/2016,8592.2,,8/25/2016,21.4448
8/26/2016,8572.55,,8/26/2016,21.3293
8/29/2016,8607.45,,8/29/2016,21.511
8/30/2016,8744.35,,8/30/2016,21.8531
8/31/2016,8786.2,,8/31/2016,21.9577
09-01-2016,8774.65,,09-01-2016,21.9288
09-02-2016,8809.65,,09-02-2016,22.0163
09-06-2016,8943,,09-06-2016,22.3495
09-07-2016,8917.95,,09-07-2016,22.2869
09-08-2016,8952.5,,09-08-2016,22.3733
09-09-2016,8866.7,,09-09-2016,22.1589
09-12-2016,8715.6,,09-12-2016,21.7812
9/14/2016,8726.6,,9/14/2016,21.8087
9/15/2016,8742.55,,9/15/2016,21.8486
9/16/2016,8779.85,,9/16/2016,21.9418
9/19/2016,8808.4,,9/19/2016,22.0132
9/20/2016,8775.9,,9/20/2016,21.9319
9/21/2016,8777.15,,9/21/2016,21.9351
9/22/2016,8867.45,,9/22/2016,22.1607
9/23/2016,8831.55,,9/23/2016,22.071
9/26/2016,8723.05,,9/26/2016,21.7999
9/27/2016,8706.4,,9/27/2016,21.7582
9/28/2016,8745.15,,9/28/2016,21.8551
9/29/2016,8591.25,,9/29/2016,21.4705
9/30/2016,8611.15,,9/30/2016,22.0019
10-03-2016,8738.1,,10-03-2016,22.3262
10-04-2016,8769.15,,10-04-2016,22.4056
10-05-2016,8743.95,,10-05-2016,22.3412
10-06-2016,8709.55,,10-06-2016,22.2533
10-07-2016,8697.6,,10-07-2016,22.2227
10-10-2016,8708.8,,10-10-2016,22.2514
10/13/2016,8573.35,,10/13/2016,21.9053
10/14/2016,8583.4,,10/14/2016,21.931
10/17/2016,8520.4,,10/17/2016,21.77
10/18/2016,8677.9,,10/18/2016,22.1724
10/19/2016,8659.1,,10/19/2016,22.1244
10/20/2016,8699.4,,10/20/2016,22.2273
10/21/2016,8693.05,,10/21/2016,22.2111
10/24/2016,8708.95,,10/24/2016,22.2517
10/25/2016,8691.3,,10/25/2016,22.2067
10/26/2016,8615.25,,10/26/2016,22.0123
10/27/2016,8615.25,,10/27/2016,22.0123
10/28/2016,8638,,10/28/2016,22.0705
10/30/2016,8625.7,,10/30/2016,22.039
11-01-2016,8626.25,,11-01-2016,22.0404
11-02-2016,8514,,11-02-2016,21.7536
11-03-2016,8484.95,,11-03-2016,21.6794
11-04-2016,8433.75,,11-04-2016,21.5486
11-07-2016,8497.05,,11-07-2016,21.7103
11-08-2016,8543.55,,11-08-2016,21.8291
11-09-2016,8432,,11-09-2016,21.5441
11-10-2016,8525.75,,11-10-2016,21.7837
11-11-2016,8296.3,,11-11-2016,21.1974
11/15/2016,8108.45,,11/15/2016,20.7174
11/16/2016,8111.6,,11/16/2016,20.7255
11/17/2016,8079.95,,11/17/2016,20.6446
11/18/2016,8074.1,,11/18/2016,20.6297
11/21/2016,7929.1,,11/21/2016,20.2592
11/22/2016,8002.3,,11/22/2016,20.4462
11/23/2016,8033.3,,11/23/2016,20.5254
11/24/2016,7965.5,,11/24/2016,20.3522
11/25/2016,8114.3,,11/25/2016,20.7022
11/28/2016,8126.9,,11/28/2016,20.7713
11/29/2016,8142.15,,11/29/2016,20.8102
11/30/2016,8224.5,,11/30/2016,21.0207
12-01-2016,8192.9,,12-01-2016,20.94
12-02-2016,8086.8,,12-02-2016,20.6688
12-05-2016,8128.75,,12-05-2016,20.776
12-06-2016,8143.15,,12-06-2016,20.8128
12-07-2016,8102.05,,12-07-2016,20.7078
12-08-2016,8246.85,,12-08-2016,21.0778
12-09-2016,8261.75,,12-09-2016,21.1159
12-12-2016,8170.8,,12-12-2016,20.8835
12/13/2016,8221.8,,12/13/2016,21.0138
12/14/2016,8182.45,,12/14/2016,20.9132
12/15/2016,8153.6,,12/15/2016,20.8395
12/16/2016,8139.45,,12/16/2016,20.8033
12/19/2016,8104.35,,12/19/2016,20.7136
12/20/2016,8082.4,,12/20/2016,20.6575
12/21/2016,8061.3,,12/21/2016,20.6036
12/22/2016,7979.1,,12/22/2016,20.3935
12/23/2016,7985.75,,12/23/2016,20.4105
12/26/2016,7908.25,,12/26/2016,20.2124
12/27/2016,8032.85,,12/27/2016,20.5309
12/28/2016,8034.85,,12/28/2016,20.536
12/29/2016,8103.6,,12/29/2016,20.7117
12/30/2016,8185.8,,12/30/2016,20.9218
01-02-2017,8179.5,,01-02-2017,20.5214
01-03-2017,8192.25,,01-03-2017,20.5534
01-04-2017,8190.5,,01-04-2017,20.549
01-05-2017,8273.8,,01-05-2017,20.758
01-06-2017,8243.8,,01-06-2017,20.6827
01-09-2017,8236.05,,01-09-2017,20.6633
01-10-2017,8288.6,,01-10-2017,20.7951
01-11-2017,8380.65,,01-11-2017,21.0261
01-12-2017,8407.2,,01-12-2017,21.0927
1/13/2017,8400.35,,1/13/2017,21.0755
1/16/2017,8412.8,,1/16/2017,21.1067
1/17/2017,8398,,1/17/2017,21.0696
1/18/2017,8417,,1/18/2017,21.1173
1/19/2017,8435.1,,1/19/2017,21.1627
1/20/2017,8349.35,,1/20/2017,20.9475
1/23/2017,8391.5,,1/23/2017,21.0533
1/24/2017,8475.8,,1/24/2017,21.2648
1/25/2017,8602.75,,1/25/2017,21.5833
1/27/2017,8641.25,,1/27/2017,21.6799
1/30/2017,8632.75,,1/30/2017,21.6585
1/31/2017,8561.3,,1/31/2017,21.4793
02-01-2017,8716.4,,02-01-2017,21.8684
02-02-2017,8734.25,,02-02-2017,21.9132
02-03-2017,8740.95,,02-03-2017,21.93
02-06-2017,8801.05,,02-06-2017,22.0808
02-07-2017,8768.3,,02-07-2017,21.9986
02-08-2017,8769.05,,02-08-2017,22.0005
02-09-2017,8778.4,,02-09-2017,22.024
02-10-2017,8793.55,,02-10-2017,22.062
2/13/2017,8805.05,,2/13/2017,22.0908
2/14/2017,8792.3,,2/14/2017,22.0588
2/15/2017,8724.7,,2/15/2017,21.8892
2/16/2017,8778,,2/16/2017,22.023
2/17/2017,8821.7,,2/17/2017,22.1326
2/20/2017,8879.2,,2/20/2017,22.2769
2/21/2017,8907.85,,2/21/2017,22.3487
2/22/2017,8926.9,,2/22/2017,22.3965
2/23/2017,8939.5,,2/23/2017,22.4281
2/27/2017,8896.7,,2/27/2017,22.2958
2/28/2017,8879.6,,2/28/2017,22.2696
03-01-2017,8945.8,,03-01-2017,22.4356
03-02-2017,8899.75,,03-02-2017,22.3201
03-03-2017,8897.55,,03-03-2017,22.3146
03-06-2017,8963.45,,03-06-2017,22.4798
03-07-2017,8946.9,,03-07-2017,22.4383
03-08-2017,8924.3,,03-08-2017,22.3817
03-09-2017,8927,,03-09-2017,22.3884
03-10-2017,8934.55,,03-10-2017,22.4074
3/14/2017,9087,,3/14/2017,22.7897
3/15/2017,9084.8,,3/15/2017,22.7842
3/16/2017,9153.7,,3/16/2017,22.957
3/17/2017,9160.05,,3/17/2017,22.9729
3/20/2017,9126.85,,3/20/2017,22.8896
3/21/2017,9121.5,,3/21/2017,22.8762
3/22/2017,9030.45,,3/22/2017,22.6479
3/23/2017,9086.3,,3/23/2017,22.7879
3/24/2017,9108,,3/24/2017,22.8424
3/27/2017,9045.2,,3/27/2017,22.6849
3/28/2017,9100.8,,3/28/2017,22.8243
3/29/2017,9143.8,,3/29/2017,22.9322
3/30/2017,9173.75,,3/30/2017,23.053
3/31/2017,9173.75,,3/31/2017,21.714
04-03-2017,9237.85,,04-03-2017,21.8657
04-05-2017,9265.15,,04-05-2017,21.9303
04-06-2017,9261.95,,04-06-2017,21.9228
04-07-2017,9198.3,,04-07-2017,21.7721
04-10-2017,9181.45,,04-10-2017,21.7322
04-11-2017,9237,,04-11-2017,21.8637
04-12-2017,9203.45,,04-12-2017,21.7843
4/13/2017,9150.8,,4/13/2017,21.6597
4/17/2017,9139.3,,4/17/2017,21.6325
4/18/2017,9105.15,,4/18/2017,21.5516
4/19/2017,9103.5,,4/19/2017,21.5477
4/20/2017,9136.4,,4/20/2017,21.6256
4/21/2017,9119.4,,4/21/2017,21.5853
4/24/2017,9217.95,,4/24/2017,21.762
4/25/2017,9306.6,,4/25/2017,22.0278
4/26/2017,9351.85,,4/26/2017,22.1349
4/27/2017,9342.15,,4/27/2017,22.1119
4/28/2017,9304.05,,4/28/2017,22.0217
05-02-2017,9313.8,,05-02-2017,22.0448
05-03-2017,9311.95,,05-03-2017,22.0404
05-04-2017,9359.9,,05-04-2017,22.1539
05-05-2017,9285.3,,05-05-2017,21.9773
05-08-2017,9314.05,,05-08-2017,22.0454
05-09-2017,9316.85,,05-09-2017,22.052
05-10-2017,9407.3,,05-10-2017,22.2661
05-11-2017,9422.4,,05-11-2017,22.3018
05-12-2017,9400.9,,05-12-2017,22.2509
5/15/2017,9445.4,,5/15/2017,22.3563
5/16/2017,9512.25,,5/16/2017,22.5145
5/17/2017,9525.75,,5/17/2017,22.5465
5/18/2017,9429.45,,5/18/2017,22.3185
5/19/2017,9427.9,,5/19/2017,22.3149
5/22/2017,9438.25,,5/22/2017,22.3394
5/23/2017,9386.15,,5/23/2017,22.216
5/24/2017,9360.55,,5/24/2017,22.1554
5/25/2017,9509.75,,5/25/2017,22.5086
5/26/2017,9595.1,,5/26/2017,22.4377
5/29/2017,9604.9,,5/29/2017,22.5866
5/30/2017,9624.55,,5/30/2017,22.6329
5/31/2017,9621.25,,5/31/2017,22.6251
06-01-2017,9616.1,,06-01-2017,22.613
06-02-2017,9653.5,,06-02-2017,22.7009
06-05-2017,9675.1,,06-05-2017,22.7517
06-06-2017,9637.15,,06-06-2017,22.6625
06-07-2017,9663.9,,06-07-2017,22.7254
06-08-2017,9647.25,,06-08-2017,22.6862
06-09-2017,9668.25,,06-09-2017,22.7356
06-12-2017,9616.4,,06-12-2017,22.6137
6/13/2017,9606.9,,6/13/2017,22.5914
6/14/2017,9618.15,,6/14/2017,22.6178
6/15/2017,9578.05,,6/15/2017,22.5235
6/16/2017,9588.05,,6/16/2017,22.547
6/19/2017,9657.55,,6/19/2017,22.7105
6/20/2017,9653.5,,6/20/2017,22.7009
6/21/2017,9633.6,,6/21/2017,22.6541
6/22/2017,9630,,6/22/2017,22.6457
6/23/2017,9574.95,,6/23/2017,22.5131
6/27/2017,9511.4,,6/27/2017,22.4634
6/28/2017,9491.25,,6/28/2017,22.4159
6/29/2017,9504.1,,6/29/2017,22.4462
6/30/2017,9520.9,,6/30/2017,22.3883
07-03-2017,9615,,07-03-2017,22.6095
07-04-2017,9613.3,,07-04-2017,22.6055
07-05-2017,9637.6,,07-05-2017,22.6627
07-06-2017,9674.55,,07-06-2017,22.7496
07-07-2017,9665.8,,07-07-2017,22.729
07-10-2017,9771.05,,07-10-2017,22.9765
07-11-2017,9786.05,,07-11-2017,23.0118
07-12-2017,9816.1,,07-12-2017,23.0824
7/13/2017,9891.7,,7/13/2017,23.2602
7/14/2017,9886.35,,7/14/2017,23.2476
7/17/2017,9915.95,,7/17/2017,23.3172
7/18/2017,9827.15,,7/18/2017,23.1084
7/19/2017,9899.6,,7/19/2017,23.2788
7/20/2017,9873.3,,7/20/2017,23.2169
7/21/2017,9915.25,,7/21/2017,23.3156
7/24/2017,9966.4,,7/24/2017,23.4358
7/25/2017,9964.55,,7/25/2017,23.4315
7/26/2017,10020.65,,7/26/2017,23.5634
7/27/2017,10020.55,,7/27/2017,23.5632
7/28/2017,10014.5,,7/28/2017,23.549
7/31/2017,10077.1,,7/31/2017,23.6962
08-01-2017,10114.65,,08-01-2017,23.7845
08-02-2017,10081.5,,08-02-2017,23.7065
08-03-2017,10013.65,,08-03-2017,23.547
08-04-2017,10066.4,,08-04-2017,23.671
08-07-2017,10057.4,,08-07-2017,23.6498
08-08-2017,9978.55,,08-08-2017,23.4644
08-09-2017,9908.05,,08-09-2017,23.2986
08-10-2017,9820.25,,08-10-2017,23.0922
08-11-2017,9710.8,,08-11-2017,22.8348
8/14/2017,9794.15,,8/14/2017,23.0308
8/16/2017,9897.3,,8/16/2017,23.2734
8/17/2017,9904.15,,8/17/2017,23.2895
8/18/2017,9837.4,,8/18/2017,23.1325
8/21/2017,9754.35,,8/21/2017,22.9372
8/22/2017,9765.55,,8/22/2017,22.9636
8/23/2017,9852.5,,8/23/2017,23.168
8/24/2017,9857.05,,8/24/2017,23.1787
8/28/2017,9912.8,,8/28/2017,23.3098
8/29/2017,9796.05,,8/29/2017,23.0353
8/30/2017,9884.4,,8/30/2017,23.243
8/31/2017,9917.9,,8/31/2017,23.3218
09-01-2017,9974.4,,09-01-2017,23.4547
09-04-2017,9912.85,,09-04-2017,23.3099
09-05-2017,9952.2,,09-05-2017,23.4025
09-06-2017,9916.2,,09-06-2017,23.3178
09-07-2017,9929.9,,09-07-2017,23.35
09-08-2017,9934.8,,09-08-2017,23.3615
09-11-2017,10006.05,,09-11-2017,23.5291
09-12-2017,10093.05,,09-12-2017,23.7337
9/13/2017,10079.3,,9/13/2017,23.6632
9/14/2017,10086.6,,9/14/2017,23.6803
9/15/2017,10085.4,,9/15/2017,23.6775
9/18/2017,10153.1,,9/18/2017,23.8365
9/19/2017,10147.55,,9/19/2017,23.8234
9/20/2017,10141.15,,9/20/2017,23.8084
9/21/2017,10121.9,,9/21/2017,24.1077
9/22/2017,9964.4,,9/22/2017,23.3934
9/25/2017,9872.6,,9/25/2017,23.1779
9/26/2017,9871.5,,9/26/2017,23.1753
9/27/2017,9735.75,,9/27/2017,22.8566
9/28/2017,9768.95,,9/28/2017,22.9346
9/29/2017,9788.6,,9/29/2017,22.7346
10-03-2017,9859.5,,10-03-2017,22.4816
10-04-2017,9914.9,,10-04-2017,22.6079
10-05-2017,9888.7,,10-05-2017,22.5482
10-06-2017,9979.7,,10-06-2017,22.7557
10-09-2017,9988.75,,10-09-2017,22.7763
10-10-2017,10016.95,,10-10-2017,22.8406
10-11-2017,9984.8,,10-11-2017,22.7673
10-12-2017,10096.4,,10-12-2017,23.0218
10/13/2017,10167.45,,10/13/2017,23.1838
10/16/2017,10230.85,,10/16/2017,23.3284
10/17/2017,10234.45,,10/17/2017,23.3366
10/18/2017,10210.85,,10/18/2017,23.2828
10/19/2017,10146.55,,10/19/2017,23.1361
10/23/2017,10184.85,,10/23/2017,23.2235
10/24/2017,10207.7,,10/24/2017,23.2756
10/25/2017,10295.35,,10/25/2017,23.4754
10/26/2017,10343.8,,10/26/2017,23.5859
10/27/2017,10323.05,,10/27/2017,23.5386
10/30/2017,10363.65,,10/30/2017,23.6312
10/31/2017,10335.3,,10/31/2017,23.5665
11-01-2017,10440.5,,11-01-2017,23.8064
11-02-2017,10423.8,,11-02-2017,23.7683
11-03-2017,10452.5,,11-03-2017,23.8338
11-06-2017,10451.8,,11-06-2017,23.8322
11-07-2017,10350.15,,11-07-2017,23.6004
11-08-2017,10303.15,,11-08-2017,23.4932
11-09-2017,10308.95,,11-09-2017,23.5064
11-10-2017,10321.75,,11-10-2017,23.5356
11/13/2017,10224.95,,11/13/2017,23.3149
11/14/2017,10186.6,,11/14/2017,23.2275
11/15/2017,10118.05,,11/15/2017,23.0712
11/16/2017,10214.75,,11/16/2017,23.2917
11/17/2017,10283.6,,11/17/2017,23.4486
11/20/2017,10298.75,,11/20/2017,23.4832
11/21/2017,10326.9,,11/21/2017,23.5474
11/22/2017,10342.3,,11/22/2017,23.5825
11/23/2017,10348.75,,11/23/2017,23.5972
11/24/2017,10389.7,,11/24/2017,23.6906
11/27/2017,10399.55,,11/27/2017,23.713
11/28/2017,10370.25,,11/28/2017,23.6462
11/29/2017,10361.3,,11/29/2017,23.6258
11/30/2017,10226.55,,11/30/2017,23.3186
12-01-2017,10121.8,,12-01-2017,23.0797
12-04-2017,10127.75,,12-04-2017,23.0933
12-05-2017,10118.25,,12-05-2017,23.0716
12-06-2017,10044.1,,12-06-2017,22.9025
12-07-2017,10166.7,,12-07-2017,23.1821
12-08-2017,10265.65,,12-08-2017,23.4077
12-11-2017,10322.25,,12-11-2017,23.5368
12-12-2017,10240.15,,12-12-2017,23.3496
12/13/2017,10192.95,,12/13/2017,23.2419
12/14/2017,10252.1,,12/14/2017,23.3768
12/15/2017,10333.25,,12/15/2017,23.5619
12/18/2017,10388.75,,12/18/2017,23.6884
12/19/2017,10463.2,,12/19/2017,23.8582
12/20/2017,10444.2,,12/20/2017,23.8148
12/21/2017,10440.3,,12/21/2017,23.806
12/22/2017,10493,,12/22/2017,23.9261
12/26/2017,10531.5,,12/26/2017,24.0139
12/27/2017,10490.75,,12/27/2017,23.921
12/28/2017,10477.9,,12/28/2017,23.8917
12/29/2017,10530.7,,12/29/2017,23.8994
01-01-2018,10435.55,,01-01-2018,22.6148
01-02-2018,10442.2,,01-02-2018,22.6292
01-03-2018,10443.2,,01-03-2018,22.6314
01-04-2018,10504.8,,01-04-2018,22.7649
01-05-2018,10558.85,,01-05-2018,22.882
01-08-2018,10623.6,,01-08-2018,23.0224
01-09-2018,10637,,01-09-2018,23.0514
01-10-2018,10632.2,,01-10-2018,23.041
01-11-2018,10651.2,,01-11-2018,23.0822
01-12-2018,10681.25,,01-12-2018,23.1473
1/15/2018,10741.55,,1/15/2018,23.278
1/16/2018,10700.45,,1/16/2018,23.1827
1/17/2018,10788.55,,1/17/2018,23.3736
1/18/2018,10817,,1/18/2018,23.4353
1/19/2018,10894.7,,1/19/2018,23.6036
1/22/2018,10966.2,,1/22/2018,23.7585
1/23/2018,11083.7,,1/23/2018,24.0131
1/24/2018,11086,,1/24/2018,24.018
1/25/2018,11069.65,,1/25/2018,23.9826
1/29/2018,11130.4,,1/29/2018,24.1142
1/30/2018,11049.65,,1/30/2018,23.9393
1/31/2018,11027.7,,1/31/2018,23.8705
02-01-2018,11016.9,,02-01-2018,23.8742
02-02-2018,10760.6,,02-02-2018,23.3188
02-05-2018,10666.55,,02-05-2018,23.115
02-06-2018,10498.25,,02-06-2018,22.7503
02-07-2018,10476.7,,02-07-2018,22.7036
02-08-2018,10576.85,,02-08-2018,22.9206
02-09-2018,10454.95,,02-09-2018,22.6565
02-12-2018,10539.75,,02-12-2018,22.8402
2/14/2018,10500.9,,2/14/2018,22.756
2/15/2018,10545.5,,2/15/2018,22.8527
2/16/2018,10452.3,,2/16/2018,22.6507
2/19/2018,10378.4,,2/19/2018,22.4906
2/20/2018,10360.4,,2/20/2018,22.4516
2/21/2018,10397.45,,2/21/2018,22.5318
2/22/2018,10382.7,,2/22/2018,22.4999
2/23/2018,10491.05,,2/23/2018,22.7347
2/26/2018,10582.6,,2/26/2018,22.9331
2/27/2018,10554.3,,2/27/2018,22.8717
2/28/2018,10492.85,,2/28/2018,22.7386
03-01-2018,10458.35,,03-01-2018,22.6638
03-05-2018,10358.85,,03-05-2018,22.4482
03-06-2018,10249.25,,03-06-2018,22.2107
03-07-2018,10154.2,,03-07-2018,22.0047
03-08-2018,10242.65,,03-08-2018,22.1964
03-09-2018,10226.85,,03-09-2018,22.1621
03-12-2018,10421.4,,03-12-2018,22.5837
3/13/2018,10426.85,,3/13/2018,22.5956
3/14/2018,10410.9,,3/14/2018,22.561
3/15/2018,10360.15,,3/15/2018,22.451
3/16/2018,10195.15,,3/16/2018,22.0934
3/19/2018,10094.25,,3/19/2018,21.8748
3/20/2018,10124.35,,3/20/2018,21.94
3/21/2018,10155.25,,3/21/2018,22.007
3/22/2018,10114.75,,3/22/2018,21.9192
3/23/2018,9998.05,,3/23/2018,21.6663
3/26/2018,10130.65,,3/26/2018,21.9537
3/27/2018,10184.15,,3/27/2018,22.1121
3/28/2018,10113.7,,3/28/2018,21.9169
04-02-2018,10211.8,,04-02-2018,20.9589
04-03-2018,10245,,04-03-2018,21.4557
04-04-2018,10128.4,,04-04-2018,21.2115
04-05-2018,10325.15,,04-05-2018,21.6235
04-06-2018,10331.6,,04-06-2018,21.637
04-09-2018,10379.35,,04-09-2018,21.737
04-10-2018,10402.25,,04-10-2018,21.785
04-11-2018,10417.15,,04-11-2018,21.8162
04-12-2018,10458.65,,04-12-2018,21.9031
4/13/2018,10480.6,,4/13/2018,21.9491
4/16/2018,10528.35,,4/16/2018,22.0491
4/17/2018,10548.7,,4/17/2018,22.0917
4/18/2018,10526.2,,4/18/2018,22.0446
4/19/2018,10565.3,,4/19/2018,22.1264
4/20/2018,10564.05,,4/20/2018,22.1238
4/23/2018,10584.7,,4/23/2018,22.1671
4/24/2018,10614.35,,4/24/2018,22.2292
4/25/2018,10570.55,,4/25/2018,22.1374
4/26/2018,10617.8,,4/26/2018,22.2364
4/27/2018,10692.3,,4/27/2018,22.3924
4/30/2018,10739.35,,4/30/2018,22.491
05-02-2018,10718.05,,05-02-2018,22.4463
05-03-2018,10679.65,,05-03-2018,22.3659
05-04-2018,10618.25,,05-04-2018,22.2373
05-07-2018,10715.5,,05-07-2018,22.441
05-08-2018,10717.8,,05-08-2018,22.4458
05-09-2018,10741.7,,05-09-2018,22.4959
05-10-2018,10716.55,,05-10-2018,22.4432
05-11-2018,10806.5,,05-11-2018,22.6316
5/14/2018,10806.6,,5/14/2018,22.6318
5/15/2018,10801.85,,5/15/2018,22.6218
5/16/2018,10741.1,,5/16/2018,22.4946
5/17/2018,10682.7,,5/17/2018,22.3723
5/18/2018,10596.4,,5/18/2018,22.1916
5/21/2018,10516.7,,5/21/2018,22.0247
5/22/2018,10536.7,,5/22/2018,22.0665
5/23/2018,10430.35,,5/23/2018,21.8438
5/24/2018,10513.85,,5/24/2018,22.0187
5/25/2018,10605.15,,5/25/2018,22.2099
5/28/2018,10688.65,,5/28/2018,22.3848
5/29/2018,10633.3,,5/29/2018,22.2689
5/30/2018,10614.35,,5/30/2018,22.2292
5/31/2018,10736.15,,5/31/2018,22.4842
06-01-2018,10696.2,,06-01-2018,22.4006
06-04-2018,10628.5,,06-04-2018,22.2588
06-05-2018,10593.15,,06-05-2018,22.1848
06-06-2018,10684.65,,06-06-2018,22.3764
06-07-2018,10768.35,,06-07-2018,22.5517
06-08-2018,10767.65,,06-08-2018,22.5502
06-11-2018,10786.95,,06-11-2018,22.5906
06-12-2018,10842.85,,06-12-2018,22.7077
6/13/2018,10856.7,,6/13/2018,22.7367
6/14/2018,10808.05,,6/14/2018,22.6348
6/15/2018,10817.7,,6/15/2018,22.655
6/18/2018,10799.85,,6/18/2018,22.6177
6/19/2018,10710.45,,6/19/2018,22.4304
6/20/2018,10772.05,,6/20/2018,22.5594
6/21/2018,10741.1,,6/21/2018,22.4946
6/22/2018,10821.85,,6/22/2018,22.6637
6/25/2018,10762.45,,6/25/2018,22.5393
6/26/2018,10769.15,,6/26/2018,22.5534
6/27/2018,10671.4,,6/27/2018,22.3486
6/28/2018,10589.1,,6/28/2018,22.1763
6/29/2018,10714.3,,6/29/2018,22.4226
07-02-2018,10657.3,,07-02-2018,22.4711
07-03-2018,10699.9,,07-03-2018,22.5609
07-04-2018,10769.9,,07-04-2018,22.7085
07-05-2018,10749.75,,07-05-2018,22.666
07-06-2018,10772.65,,07-06-2018,22.7143
07-09-2018,10852.9,,07-09-2018,22.8835
07-10-2018,10947.25,,07-10-2018,23.0824
07-11-2018,10948.3,,07-11-2018,23.0847
07-12-2018,11023.2,,07-12-2018,23.2426
7/13/2018,11018.9,,7/13/2018,23.2335
7/16/2018,10936.85,,7/16/2018,23.0605
7/17/2018,11008.05,,7/17/2018,23.2106
7/18/2018,10980.45,,7/18/2018,23.1524
